"experiment","comparison_set","contrast","condition","estimate","SE","df","t.ratio","p.value","array_length"
"exp2_batch2","noise_within_condition","array_length2 - array_length10","average",0.14287107166405,0.0243682314107183,9378.05340834172,5.86300537187154,1.40217781829932e-08,NA
"exp2_batch2","noise_within_condition","array_length2 - array_length20","average",0.0723107231798889,0.0242152417214514,9382.5300352605,2.98616565598151,0.00797144661295857,NA
"exp2_batch2","noise_within_condition","array_length10 - array_length20","average",-0.0705603484841612,0.0243058928101657,9371.91604680798,-2.90301405651925,0.0103539487982152,NA
"exp2_batch2","noise_within_condition","array_length2 - array_length10","experience",0.150810276438282,0.0270235676328652,9363.38654324001,5.58069454363498,7.37364767022797e-08,NA
"exp2_batch2","noise_within_condition","array_length2 - array_length20","experience",0.0562193686922018,0.0273754197147537,9363.06925305628,2.05364408209979,0.0997556174725941,NA
"exp2_batch2","noise_within_condition","array_length10 - array_length20","experience",-0.0945909077460799,0.0270742711390895,9350.386108077,-3.49375638812714,0.00138934466882212,NA
"exp2_batch2","condition_within_noise","average - experience",NA,-0.140993777016475,0.0258612722383859,9359.94799083685,-5.45192733430946,5.10939115734611e-08,"2"
"exp2_batch2","condition_within_noise","average - experience",NA,-0.133054572242243,0.0255418582374619,9391.6620409256,-5.2092753395324,1.93600307308376e-07,"10"
"exp2_batch2","condition_within_noise","average - experience",NA,-0.157085131504162,0.0258376038780506,9360.30754263908,-6.07970972252607,1.25106527206028e-09,"20"
