"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.000522910951012867,"exp2_batch2","average","2",0.831715654969882,0.0319051682626535,0.831192744018869,0.0171704051084934
0.0026085392487053,"exp2_batch2","average","10",0.690930211603524,0.0286691983324351,0.688321672354819,0.0172428831303381
-0.00311523560007176,"exp2_batch2","average","20",0.755766785238908,0.0297335329815338,0.75888202083898,0.017084799104414
-0.00472901289261007,"exp2_batch2","experience","2",0.967457508142733,0.0359036688274607,0.972186521035343,0.0193386294808638
0.00672865924577226,"exp2_batch2","experience","10",0.828104903842834,0.0382972465113063,0.821376244597062,0.0188432880245488
0.0105249074332491,"exp2_batch2","experience","20",0.926492059776391,0.0334016887494653,0.915967152343142,0.0193827607352738
