"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp2_batch2","matched_tail_ratio","condition",1,92,0.0399879995551563,13.585921490457,0.0800911735086908,0.000384949916847582
"exp2_batch2","matched_tail_ratio","array_length",1.95708687609529,180.051992600767,0.0142237937496633,1.65866889328393,0.00734521618801246,0.193881385556218
"exp2_batch2","matched_tail_ratio","condition:array_length",1.95708687609529,180.051992600767,0.0142237937496633,3.55735591064065,0.0156219726137871,0.0314557290745048
