"width","se_width","report_span","experiment","array_length","high","se_high","low","se_low"
15.9273022905874,0.467930132104499,30,"exp2_batch2","2",33.6362865974498,0.390883552897165,17.7089843068623,0.257232689613555
15.6690103338083,0.523467647908621,30,"exp2_batch2","10",33.4868159799756,0.38829839629346,17.8178056461673,0.351059444884924
15.321778787901,0.45365815522981,30,"exp2_batch2","20",33.1186834951381,0.361619989214871,17.7969047072371,0.273928284787737
