"experiment","condition","array_length","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp2_batch2","experience","2",0.972128327885896,0.0206027742509607,4224.83046068927,0.931736060514977,1.01252059525682,47.1843411010809,0
"exp2_batch2","experience","10",0.820925688780722,0.0200722298920987,4243.78498072186,0.781573617601514,0.860277759959929,40.8985794400389,1.41881073731533e-308
"exp2_batch2","experience","20",0.916124821300026,0.0206325889199976,4236.34143101807,0.875674133003079,0.956575509596972,44.4018356034853,0
"exp2_batch2","average","2",0.830510511633945,0.0161765383332176,5141.64759362297,0.798797613791456,0.862223409476435,51.3404348029479,0
"exp2_batch2","average","10",0.687606482792385,0.0162324939075079,5145.69736876597,0.655783894113651,0.71942907147112,42.3598793081544,0
"exp2_batch2","average","20",0.759107205861546,0.0161106075553044,5127.98629612533,0.727523540584016,0.790690871139076,47.1184716812005,0
