"experiment","condition","contrast","estimate","SE","df","t.ratio","p.value"
"exp2_batch2","experience","array_length2 - array_length10",0.151202639105174,0.0287892922589766,4231.7591628902,5.2520443276277,5.10014901644595e-07
"exp2_batch2","experience","array_length2 - array_length20",0.0560035065858701,0.0291478981017576,4237.33993614821,1.92135660658472,0.132761232331529
"exp2_batch2","experience","array_length10 - array_length20",-0.0951991325193043,0.028842276433056,4226.55094210097,-3.30068026149965,0.00279580126270296
"exp2_batch2","average","array_length2 - array_length10",0.14290402884156,0.0229583924273836,5147.43799322571,6.22447888255065,1.56591895006386e-09
"exp2_batch2","average","array_length2 - array_length20",0.0714033057723994,0.0228253238524379,5143.58703390065,3.12824940552916,0.00502923910586239
"exp2_batch2","average","array_length10 - array_length20",-0.0715007230691607,0.0229003871314728,5142.77761344349,-3.12224953485152,0.00513055598549395
