"participant_id","n_total","n_clean","retained","rho","excluded_reason","condition"
"5d0c2e061c7a8f0016e3d263",96,93,0.96875,0.858144446607768,NA,"experience"
"5d1a2f59d79f260017add4a3",96,94,0.979166666666667,0.789251661201041,NA,"experience"
"5d4a41890e604c00011ade8b",96,94,0.979166666666667,0.736301712023257,NA,"experience"
"5d4c78071b920f00198e8533",96,93,0.96875,0.823653561269017,NA,"experience"
"5dd7d4d5d3ac2a92dfbb40d5",96,93,0.96875,0.673944372865751,NA,"experience"
"5e0b388b15ef4037cebdecc9",96,93,0.96875,0.806533178377111,NA,"experience"
"5f2f8574ff256b37b1970220",96,90,0.9375,0.611225047066931,NA,"experience"
"5f7a28b8bedcf2112ebd1289",96,93,0.96875,0.6949153256856,NA,"experience"
"60132d398c19b319aacdbbb2",96,93,0.96875,0.696452145189224,NA,"experience"
"601478ee2d7cc94b1f1855ec",96,92,0.958333333333333,0.694853319303752,NA,"experience"
"60fe0b73bbb479e45039b320",96,94,0.979166666666667,0.718568362669613,NA,"experience"
"610036d6b6496ca7c4dbdb1b",96,92,0.958333333333333,0.790404838434217,NA,"experience"
"61082e086188b2dd15182697",96,94,0.979166666666667,0.677171434447533,NA,"experience"
"636d4527078f3ccc1f713265",96,95,0.989583333333333,0.811480658525918,NA,"experience"
"63d13f416b2c25038c13007f",96,90,0.9375,0.754575500855679,NA,"experience"
"6400e07f37c248e81cbc9d41",96,89,0.927083333333333,0.874436625442543,NA,"experience"
"641363c9b6f7b3cb23a301f1",96,95,0.989583333333333,0.719329479383848,NA,"experience"
"6428c3d1aeb8d1cbe7e8cb78",96,95,0.989583333333333,0.754772224604382,NA,"experience"
"642f6ac1b10ead55a45175ab",96,93,0.96875,0.687419700933528,NA,"experience"
"6463e139c1cfbd6321e08714",96,88,0.916666666666667,0.581631847867841,NA,"experience"
"647652cb5644044df439e1fb",96,94,0.979166666666667,0.836663800832352,NA,"experience"
"65a09ede5747bb3166d505a4",96,94,0.979166666666667,0.84711824680614,NA,"experience"
"65cb708afe5755feaeec417f",96,94,0.979166666666667,0.809085040523374,NA,"experience"
"65ccfdf16bdcab83d5bd1163",96,93,0.96875,0.702611429450316,NA,"experience"
"66045663fbc92e11eb7e557c",96,94,0.979166666666667,0.75904374551766,NA,"experience"
"663a6537d8be42a9bd890765",96,90,0.9375,0.842907984513539,NA,"experience"
"6648acc2d8f61a601c3a37ac",96,93,0.96875,0.743674874351823,NA,"experience"
"666b836f18949a2e08b6c741",96,95,0.989583333333333,0.587242603314882,NA,"experience"
"66759eb2274a4f10deeba339",96,85,0.885416666666667,0.806613335132247,NA,"experience"
"66c26b01a3d551a7d8bd342c",96,93,0.96875,0.689601656622009,NA,"experience"
"66d88375799e00b593a8655f",96,91,0.947916666666667,0.743666016388309,NA,"experience"
"66dbd5f3eec0242b9d2ce9f2",96,91,0.947916666666667,0.85865475070265,NA,"experience"
"66e0813b79955faf3b6017c3",96,93,0.96875,0.844728268034449,NA,"experience"
"66fceda149718a86f36761b4",96,94,0.979166666666667,0.655768531529729,NA,"experience"
"6713eeea64ca1fb59cbcbce4",96,92,0.958333333333333,0.836475022176081,NA,"experience"
"672fd24711f758e7a04ac043",96,94,0.979166666666667,0.880287051448882,NA,"experience"
"67435bbf9649c44a0e379543",96,94,0.979166666666667,0.825544743175215,NA,"experience"
"6751acc5dc78128951a34f1f",96,92,0.958333333333333,0.823630840243335,NA,"experience"
"6782941e57f81cd1ab7841b2",96,93,0.96875,0.881200819707014,NA,"experience"
"6786d5ddfc32db55097ed259",96,93,0.96875,0.796776530016699,NA,"experience"
"67c7d97be1bcafdd7b0a8059",96,85,0.885416666666667,0.881064119321728,NA,"experience"
"5dd9f0e719eecb97dfab7b48",96,0,0,NA,"low_retention","experience"
"6143af8721d1445864c4f6c8",96,NA,NA,NA,"later_session","experience"
"643466ccb8e9bb0350af3cbb",96,4,0.0416666666666667,NA,"low_retention","experience"
"663a818d051d030662b113e3",96,78,0.8125,NA,"low_retention","experience"
"676ed8014625d5ebd417b5f2",96,NA,NA,NA,"later_session","experience"
"67dfd2986014ad9eaa886f26",96,83,0.864583333333333,0.0475449908559704,"low_tracking","experience"
"67f2f64e60aeb0e5b30b9e7a",96,85,0.885416666666667,0.0313909640481619,"low_tracking","experience"
