"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp2_batch2","compression","condition",1,102,8.82751372028087,13.2736664908473,0.0827028380529999,0.0004252385925889
"exp2_batch2","compression","array_length",1.87159840171092,190.903036974514,2.09122519774178,17.8725494071341,0.0510755076569626,1.63542215898272e-07
"exp2_batch2","compression","condition:array_length",1.87159840171092,190.903036974514,2.09122519774178,0.455421203004939,0.00136965924224551,0.621892160389577
