"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.000565202302727497,"exp2_batch2","average","2",0.831715654969882,0.0319051682626535,0.831150452667154,0.0171704587256229
0.00258202465385038,"exp2_batch2","average","10",0.690930211603524,0.0286691983324351,0.688348186949674,0.0172426114434313
-0.00311825784779707,"exp2_batch2","average","20",0.755766785238908,0.0297335329815338,0.758885043086705,0.0170849066443699
-0.00473300749954753,"exp2_batch2","experience","2",0.967457508142733,0.0359036688274607,0.972190515642281,0.019338710685455
0.00671555085242759,"exp2_batch2","experience","10",0.828104903842834,0.0382972465113063,0.821389352990406,0.0188429713433564
0.0105221454983579,"exp2_batch2","experience","20",0.926492059776391,0.0334016887494653,0.915969914278033,0.019382852338959
