"participant_id","condition","array_length","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"average.633f4f203450d46b01e3d16b","average","10",5,10.4168421052632,8.48694736842105,0.814733225545675
"average.633f4f203450d46b01e3d16b","average","20",4,10.9447368421053,6.86157894736842,0.626929550372686
"average.63e63f77c742a91baf498dd0","average","2",6,11.6666666666667,7.33333333333333,0.628571428571429
"average.63e63f77c742a91baf498dd0","average","10",2,10,3,0.3
"average.63e63f77c742a91baf498dd0","average","20",4,10.25,6,0.585365853658537
"average.640415971520c41606ca4389","average","2",5,11.0645161290323,6.19010752688172,0.559455782312925
"average.640415971520c41606ca4389","average","10",8,13.2137096774194,9.9997311827957,0.756769402909165
"average.640415971520c41606ca4389","average","20",7,13.5253456221198,9.22135176651306,0.681783077796707
"average.651b249337102ada9fee4951","average","2",11,12.1926877470356,9.66185770750988,0.792430504903153
"average.651b249337102ada9fee4951","average","10",4,8.94021739130435,8.25978260869566,0.923890577507599
"average.651b249337102ada9fee4951","average","20",4,10.25,8.25,0.804878048780488
"average.6572244f5a6d2b943074aa73","average","2",4,13.8333333333333,6.17043010752688,0.446055188495919
"average.6572244f5a6d2b943074aa73","average","10",10,10.5333333333333,8.22817204301075,0.781155573703553
"average.6572244f5a6d2b943074aa73","average","20",11,12.7878787878788,6.98142717497556,0.545940987616572
"average.657b80c8ff78a49936e4cff3","average","2",4,11.1968085106383,10.1085106382979,0.902802850356294
"average.657b80c8ff78a49936e4cff3","average","10",7,10.5151975683891,10.0689969604863,0.957566122272005
"average.657b80c8ff78a49936e4cff3","average","20",7,10.40273556231,8.04984802431611,0.77382030679328
"average.6604664cb53a76971c8a1dce","average","2",10,11.0172043010753,8.90064516129032,0.807886004294359
"average.6604664cb53a76971c8a1dce","average","10",4,10.2715053763441,10.2758064516129,1.00041873855012
"average.6604664cb53a76971c8a1dce","average","20",5,9.75698924731183,8.2483870967742,0.84538241128499
"average.662613a0c132844f74a62143","average","2",7,11.1996927803379,8.4973886328725,0.758716225483473
"average.662613a0c132844f74a62143","average","10",10,12.1,5.83634408602151,0.482342486448058
"average.662613a0c132844f74a62143","average","20",8,11.9489247311828,8.63413978494624,0.722587176602925
"average.6627e29477d23bd171a6728a","average","2",3,13.195652173913,10.8170289855072,0.819741900054915
"average.6627e29477d23bd171a6728a","average","10",3,12.2536231884058,9.65108695652174,0.787610881135423
"average.6627e29477d23bd171a6728a","average","20",1,12.5869565217391,8.95108695652174,0.711139896373057
"average.667871d17d7fdf0358f82a28","average","2",5,10.3717391304348,8.54760869565217,0.824124921400126
"average.667871d17d7fdf0358f82a28","average","10",7,10.8990683229814,8.38431677018634,0.769269126656219
"average.667871d17d7fdf0358f82a28","average","20",10,11.1565217391304,8.50478260869565,0.762314886983632
"average.6683fb33cc602af8407e62e9","average","2",5,11.9263157894737,10.4549473684211,0.876628420123566
"average.6683fb33cc602af8407e62e9","average","10",6,11.4210526315789,8.14982456140351,0.71357910906298
"average.6683fb33cc602af8407e62e9","average","20",9,12.5672514619883,8.96397660818714,0.713280595625873
"average.669eb709554e753adddffe01","average","2",4,11.2747252747253,7.8989010989011,0.700584795321638
"average.669eb709554e753adddffe01","average","10",8,10.4436813186813,6.92472527472528,0.663054057608839
"average.669eb709554e753adddffe01","average","20",6,10.5915750915751,8.7996336996337,0.830814456164621
"average.66a428de01ccbc61556d585b","average","2",6,11.2304964539007,6.41347517730497,0.571076728765393
"average.66a428de01ccbc61556d585b","average","10",4,10.25,5.02340425531915,0.490088220031137
"average.66a428de01ccbc61556d585b","average","20",4,9.43617021276596,8.7531914893617,0.927621195039459
"average.66cc97280604bbb0c7bc71bd","average","2",3,10.2624113475177,8.45425531914894,0.82380787836904
"average.66cc97280604bbb0c7bc71bd","average","10",5,9.01276595744681,6.46234042553192,0.717020774315392
"average.66cc97280604bbb0c7bc71bd","average","20",3,11.7872340425532,5.86276595744681,0.497382671480144
"average.66ccbb7d4109382e498e3c82","average","2",4,10.45,10.23,0.978947368421053
"average.66ccbb7d4109382e498e3c82","average","10",5,11.42,8.258,0.723117338003503
"average.66ccbb7d4109382e498e3c82","average","20",7,11.7,9.97285714285714,0.852380952380952
"average.66f9a40196d53f05f2232cff","average","2",7,13.3058823529412,8.78302521008403,0.660085891120374
"average.66f9a40196d53f05f2232cff","average","10",7,12.7344537815126,6.18302521008403,0.485535172231754
"average.66f9a40196d53f05f2232cff","average","20",2,8.85882352941177,5.01882352941177,0.566533864541833
"average.6704304cf839621ba18d9529","average","2",5,14.7533333333333,5.87555555555556,0.398252748907968
"average.6704304cf839621ba18d9529","average","10",5,10.3844444444444,5.04533333333333,0.485854911191954
"average.6704304cf839621ba18d9529","average","20",6,13.3333333333333,8.33333333333333,0.625
"average.6712acd49ca5448a6e983e6c","average","2",3,9.62271062271062,9.17948717948718,0.953939855348306
"average.6712acd49ca5448a6e983e6c","average","10",1,8.86813186813187,9.33846153846154,1.05303593556382
"average.671912820d4a64051a764936","average","2",2,11.8804347826087,9.83478260869565,0.827813357731015
"average.671912820d4a64051a764936","average","10",3,9.53985507246377,6.98840579710145,0.732548423851121
"average.671912820d4a64051a764936","average","20",1,9.3804347826087,8.33478260869565,0.888528389339513
