"experiment","condition","array_length","n","se","inward","inward_low","inward_high"
"exp2_batch2","average","2",57,0.269925970062716,1.50806223503592,-2.27282016229385,5.28894463236569
"exp2_batch2","average","10",57,0.245654028851805,2.56940717664402,0.498753196121618,4.64006115716642
"exp2_batch2","average","20",57,0.275037420322951,1.92773083398083,-0.179411548490496,4.03487321645216
"exp2_batch2","experience","2",47,0.308298948716058,0.313729916655449,-2.04287255297894,2.67033238628983
"exp2_batch2","experience","10",47,0.337151939924497,1.50275841180097,1.41230371283563,1.5932131107663
"exp2_batch2","experience","20",47,0.28991822912171,0.494637912324083,0.497818700212317,0.491457124435848
