"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp2_batch2","exaggeration","condition",1,102,0.0123447401480143,2.38962142577756,0.0123818794599849,0.12524029309722
"exp2_batch2","exaggeration","array_length",1.93558703331486,197.429877398116,0.0055401494759542,10.2505478789289,0.0446312217118591,7.14599064374455e-05
"exp2_batch2","exaggeration","condition:array_length",1.93558703331486,197.429877398116,0.0055401494759542,3.45351427040891,0.0154952898880146,0.0350140501609534
