"experiment","window","contrast","estimate","SE","df","t.ratio","p.value"
"exp2_batch2","low","array_length2 - array_length10",-0.308821335602449,0.381917713406761,771.969696657875,-0.808606997689942,0.697801106308474
"exp2_batch2","low","array_length2 - array_length20",1.41207960154852,0.318273089377531,779.84734193681,4.43669178663589,3.10716319513737e-05
"exp2_batch2","low","array_length10 - array_length20",1.72090093715097,0.393505791778758,775.416272522259,4.37325440464804,4.13335019484595e-05
"exp2_batch2","high","array_length2 - array_length10",-0.0505293829122478,0.493273248267493,289.378816012054,-0.102436901027413,0.994231676041263
"exp2_batch2","high","array_length2 - array_length20",2.01760310244822,0.476055369036877,291.608133419692,4.23816898973349,8.95782892257335e-05
"exp2_batch2","high","array_length10 - array_length20",2.06813248536047,0.463071956261866,283.918659696245,4.46611473097055,3.41868461978256e-05
