"experiment","condition","array_length","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp2_batch2","average","2",0.831150452667154,0.0171704587256229,9372.33132448465,0.797492625326215,0.864808280008094,48.4058385363262,0
"exp2_batch2","experience","2",0.972190515642281,0.019338710685455,9348.04358768944,0.934282430944382,1.01009860034018,50.2717338014411,0
"exp2_batch2","average","10",0.688348186949674,0.0172426114434313,9393.14903779765,0.654548934290255,0.722147439609092,39.9213419155197,4.74303020007597e-322
"exp2_batch2","experience","10",0.821389352990406,0.0188429713433564,9389.35173620067,0.784453046412288,0.858325659568524,43.5912860038399,0
"exp2_batch2","average","20",0.758885043086705,0.0170849066443699,9362.81166678049,0.725394912003035,0.792375174170375,44.4184483347344,0
"exp2_batch2","experience","20",0.915969914278033,0.019382852338959,9358.086441012,0.877975307605806,0.95396452095026,47.256714247209,0
