"width","se_width","report_span","experiment","array_length","high","se_high","low","se_low"
15.9273022969759,0.467930133119013,30,"exp2_batch2","2",33.6362865991163,0.390883553184981,17.7089843021404,0.257232691021693
15.6690103442857,0.523467648795527,30,"exp2_batch2","10",33.6868159820286,0.388298396599778,18.0178056377428,0.351059445868586
15.3217787960762,0.453658156322109,30,"exp2_batch2","20",31.6186834966681,0.361619989574005,16.2969047005919,0.273928286122612
