"experiment","level","mean_shift","sd_shift"
"exp1","2 squares",-2.42460317460317,3.17076483244226
"exp1","6 squares",-0.690731707317074,2.86063896646881
"exp1","8 squares",-0.20920920920921,3.15995514523381
"exp1","12 squares",0.859281437125781,3.34563308695999
