"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp2","tracking_correlation","condition",1,161,0.178766609798154,0.620493412235193,0.00254114865450138,0.43202215225835
"exp2","tracking_correlation","array_length",1.89733918916635,305.471609455782,0.048314090472504,17.2914351204398,0.035126252503425,1.43824623751266e-07
"exp2","tracking_correlation","condition:array_length",1.89733918916635,305.471609455782,0.048314090472504,1.42398328729944,0.00298906324157802,0.242557925086191
