"experiment","comparison_set","contrast","condition","estimate","SE","df","t.ratio","p.value","array_length"
"exp2","noise_within_condition","array_length2 - array_length10","average",0.131643866034069,0.0200361913691175,14684.5389383227,6.57030388704394,8.45603476129497e-09,NA
"exp2","noise_within_condition","array_length2 - array_length20","average",0.0718974386837595,0.0199898430114898,14694.6794373966,3.59669851546279,0.000943048948575109,NA
"exp2","noise_within_condition","array_length10 - array_length20","average",-0.0597464273503096,0.0199301884991726,14669.4193440563,-2.99778536228045,0.00767431682472375,NA
"exp2","noise_within_condition","array_length2 - array_length10","experience",0.0919762056743762,0.021282269417072,14657.8460170853,4.32172922313424,4.63215945034623e-05,NA
"exp2","noise_within_condition","array_length2 - array_length20","experience",0.0503831296793082,0.0214301066798829,14660.8081007702,2.35104427765656,0.0491079798226666,NA
"exp2","noise_within_condition","array_length10 - array_length20","experience",-0.041593075995068,0.0212856457690666,14638.4701487989,-1.95404341716112,0.123851300394384,NA
"exp2","condition_within_noise","average - experience",NA,-0.109044134333076,0.0207824191154278,14659.5587919428,-5.24694135593325,1.5679935167459e-07,"2"
"exp2","condition_within_noise","average - experience",NA,-0.148711794692769,0.0205065584337545,14697.8423934758,-7.25191382908914,4.31431601989343e-13,"10"
"exp2","condition_within_noise","average - experience",NA,-0.130558443337527,0.0206725545251263,14652.6228113108,-6.31554475664054,2.76977601724365e-10,"20"
