"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp2","compression_band","condition",1,161,8.96231064639925,16.1611510943027,0.0334828792032701,8.91721671693908e-05
"exp2","compression_band","array_length",1.8929292545009,304.761609974646,3.42567204946133,13.8696007986622,0.0210582339979264,2.86526733215418e-06
"exp2","compression_band","condition:array_length",1.8929292545009,304.761609974646,3.42567204946133,1.42848464817814,0.00221062755719001,0.241518728119586
"exp2","compression_band","band",1,161,5.40360063216171,70.459062884518,0.0834624853621347,2.28844922716592e-14
"exp2","compression_band","condition:band",1,161,5.40360063216171,5.42624120958713,0.0069641517617041,0.0210783627471321
"exp2","compression_band","array_length:band",1.97709232325613,318.311864044237,2.58885761079602,0.880724521691521,0.00107703089903224,0.414440035395353
"exp2","compression_band","condition:array_length:band",1.97709232325613,318.311864044237,2.58885761079602,1.13799144543262,0.00139120285485787,0.32132763527611
