"experiment","condition","array_length","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp2","experience","2",0.921416441473761,0.0162216815228554,6925.34768440523,0.889616972244005,0.953215910703518,56.801536892186,0
"exp2","experience","10",0.829648530295535,0.0159512982998666,6946.82824477253,0.79837911198185,0.860917948609219,52.0113482112282,0
"exp2","experience","20",0.871406082912214,0.0162057169155751,6931.31318970752,0.839637913986738,0.90317425183769,53.7715231885062,0
"exp2","average","2",0.811954987027908,0.0132560649982913,7737.96447163006,0.785969512443282,0.837940461612534,61.2515846242883,0
"exp2","average","10",0.680422397352614,0.0131272337460061,7751.0169236893,0.654689473664333,0.706155321040896,51.8328850173502,0
"exp2","average","20",0.740835064720718,0.0131198272161347,7725.2480587474,0.715116646433105,0.76655348300833,56.4668308900929,0
