"experiment","model","1","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp2","combined","overall",0.685782124192878,0.00508375103055645,14840.1373305806,0.675817342538071,0.695746905847685,134.896874388795,0
"exp2","experience","overall",0.634955224426204,0.00679174665294201,7015.07808147224,0.621641348456923,0.648269100395485,93.4892387588041,0
"exp2","average","overall",0.736632585963598,0.00757051441312926,7824.72352912875,0.721792354819351,0.751472817107844,97.3028443993295,0
