"experiment","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp4","meanVal_c",124466.763221423,124466.763221423,1,293.670975163362,4785.13600101889,8.17962162195791e-184
"exp4","variance_level",2946.92021352816,1473.46010676408,2,20804.1425681723,56.6473074454335,2.91831480584963e-25
"exp4","condition",34.9128732111866,34.9128732111866,1,99.0133206501479,1.34222857715562,0.249428030335677
"exp4","meanVal_c:variance_level",1574.26442397069,787.132211985343,2,190.596336595986,30.26136928163,3.86011432212591e-12
"exp4","meanVal_c:condition",86.7841594034711,86.7841594034711,1,293.670973415427,3.33642487947525,0.0687767419500374
"exp4","variance_level:condition",231.438736449813,115.719368224907,2,20804.1425685086,4.44884160700061,0.0117032286767519
"exp4","meanVal_c:variance_level:condition",17.2787026849715,8.63935134248577,2,190.596336598735,0.332140645939638,0.717800799834634
