"experiment","model","1","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp4","combined","overall",0.625352023929088,0.0144441325763179,97.5286841842505,0.596686381520007,0.65401766633817,43.2945364233498,1.74741556016326e-65
"exp4","experience","overall",0.613352266871077,0.0201410375164452,48.0334655678793,0.57285672566442,0.653847808077735,30.4528635314975,4.61425716296359e-33
"exp4","average","overall",0.637337250248454,0.0206974134320729,49.4101550747116,0.595752972250863,0.678921528246046,30.7930868917577,6.60044940957358e-34
