"z","experiment","participant_id","condition","variance_level","n_trials","slope_fwd","slope_rev","r","bias","abs_error","sd_response","sd_objective","mean_rt"
1.67202946518975,"exp4","average.61fa94015719bc09cb834e2e","average","3",69,1.29891545203861,0.668471202397319,0.931819496488834,0.681159420289855,2.82608695652174,8.20254571341929,5.88436453243289,1862.28985507246
1.56062081026865,"exp4","average.61fa94015719bc09cb834e2e","average","5",72,1.00720658888126,0.832181463760411,0.915520973787242,0.0416666666666667,2.20833333333333,7.04799941647613,6.40642283346383,1769.88888888889
1.41705330341066,"exp4","average.61fa94015719bc09cb834e2e","average","7",72,0.986606797243942,0.801018243529911,0.888982589133788,-0.0277777777777778,2.55555555555556,7.05661212253354,6.35836417580617,1823.09722222222
1.43593175886338,"exp4","average.620bdd10a922fc3f247f6b6b","average","3",69,0.900227342097231,0.885584270360936,0.892875788623558,0.550724637681159,2.20289855072464,6.41629160449899,6.36389405042864,2149.33333333333
1.2693526149141,"exp4","average.620bdd10a922fc3f247f6b6b","average","5",68,0.705680004241007,1.03257946631731,0.853622095643019,0.338235294117647,2.45588235294118,5.04640450416595,6.10435659565226,2120.66176470588
1.01670686120476,"exp4","average.620bdd10a922fc3f247f6b6b","average","7",72,0.624784450198228,0.945327279606508,0.768521817937746,-0.930555555555556,3.29166666666667,4.98165649241803,6.12773205651932,2099.88888888889
1.18458784823639,"exp4","average.63d40c3695dd423166c7c83d","average","3",62,1.12480682358535,0.610827778764061,0.828892787753218,-0.290322580645161,3.74193548387097,8.09521602397867,5.96552762383826,4534.75806451613
1.16146058794951,"exp4","average.63d40c3695dd423166c7c83d","average","5",67,0.930034828928498,0.725658199721853,0.821515307002174,1.19402985074627,3.55223880597015,7.52243741593221,6.64469468339588,4261.32835820896
1.01774090822759,"exp4","average.63d40c3695dd423166c7c83d","average","7",62,1.11892967145791,0.528430080155159,0.76894479384185,3.40322580645161,5.85483870967742,9.34084869040318,6.41916748993836,3886.62903225806
1.14584430894362,"exp4","average.63e55e08efd239a8c8b9d39e","average","3",69,1.31378583431941,0.507285411515366,0.81637270140897,2.68115942028985,5.43478260869565,10.5365842588164,6.54732265358091,1236.21739130435
0.888840885449938,"exp4","average.63e55e08efd239a8c8b9d39e","average","5",70,1.11516308295188,0.453087218997989,0.710820750951947,3.8,6.34285714285714,9.51343171640888,6.06399618151603,1336.21428571429
0.674322885614718,"exp4","average.63e55e08efd239a8c8b9d39e","average","7",69,0.720924233077225,0.479284734236115,0.587816280358747,4.84057971014493,6.02898550724638,7.56061044820662,6.16465601653625,1383.78260869565
0.932947471524982,"exp4","average.63fa812428f289c772131458","average","3",69,1.38922749067661,0.385662520521202,0.731965146459643,1.44927536231884,7.59420289855072,12.0042795722084,6.32489229746998,1556.6231884058
0.666871939239907,"exp4","average.63fa812428f289c772131458","average","5",70,0.888149403033237,0.382586485500321,0.582918483757115,1.97142857142857,6.6,9.7634973199763,6.40806944697598,1467.34285714286
0.604234690338093,"exp4","average.63fa812428f289c772131458","average","7",70,0.790361746550472,0.369021539015791,0.540056023104329,3.07142857142857,6.7,8.84067627140695,6.04085469663346,1443.02857142857
1.44089801510198,"exp4","average.65dfbf73ec3a047b5653add8","average","3",70,1.05062652426205,0.760516223290924,0.893878356556999,-1,2.54285714285714,7.14251551978087,6.07688830147234,2502.74285714286
1.23990754907458,"exp4","average.65dfbf73ec3a047b5653add8","average","5",70,0.948514996037208,0.753546943932396,0.845429226214641,-0.585714285714286,3.18571428571429,7.06967688532793,6.30133575507103,2619.48571428571
1.07312131251674,"exp4","average.65dfbf73ec3a047b5653add8","average","7",69,0.808831336463093,0.772846628207678,0.790634284087283,-0.898550724637681,3.39130434782609,6.54644368941543,6.39916208282919,2464.40579710145
1.23016829736984,"exp4","average.65ebbd5d9188410923b21986","average","3",72,1.11663066954644,0.635861250637451,0.842628135085656,0.638888888888889,3.33333333333333,7.66093631528921,5.78107037216183,1548.90277777778
1.21980495390716,"exp4","average.65ebbd5d9188410923b21986","average","5",71,0.92655001497599,0.760803509801899,0.839596631365762,2.25352112676056,3.69014084507042,7.1220178905278,6.45364214857714,1417.57746478873
0.759965202140549,"exp4","average.65ebbd5d9188410923b21986","average","7",71,0.63860111354146,0.643521255172276,0.641056464081451,1.35211267605634,4.42253521126761,6.3376172457892,6.36198468204439,1413.85915492958
1.33924300672622,"exp4","average.66295cf0dbecaeeb1cddb852","average","3",68,1.18982280299863,0.638326440732585,0.871490306854059,-1.91176470588235,3.61764705882353,8.33509931536601,6.10507568160614,2462.80882352941
1.20376594667032,"exp4","average.66295cf0dbecaeeb1cddb852","average","5",72,0.980249530324197,0.710931768158473,0.834799695633566,0.583333333333333,2.97222222222222,7.09877493894565,6.04545574884703,2241.375
