"experiment","tail","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp4","low","variance_level",60.0671313028413,30.0335656514206,2,2145.37683429782,2.72969155843364,0.0654660043175565
"exp4","low","condition",0.464971759085637,0.464971759085637,1,105.558322925496,0.0422603662987337,0.837520193771797
"exp4","low","variance_level:condition",16.1808669000954,8.0904334500477,2,2145.37683428711,0.735323542631699,0.479471114618247
"exp4","high","variance_level",225.931141966299,112.965570983149,2,1342.64315706784,10.1989152781046,4.01768886129612e-05
"exp4","high","condition",0.052263147527397,0.052263147527397,1,71.7944051957223,0.00471849439754093,0.945426303530364
"exp4","high","variance_level:condition",32.836749718607,16.4183748593035,2,1342.64315707303,1.48230662437121,0.227484646382894
