"participant_id","condition","variance_level","band","n_trials","dist","inward"
"experience.558955ebfdf99b6bd06016c9","experience","7","extreme",19,7.25814536340852,-0.894736842105263
"experience.558955ebfdf99b6bd06016c9","experience","7","middle",52,2.07692307692308,1.11538461538462
"experience.56c79f6cc41c43000c0886b0","experience","3","extreme",36,8.14744602422327,0.222222222222223
"experience.56c79f6cc41c43000c0886b0","experience","3","middle",35,2.48517264725796,0.228571428571429
"experience.56c79f6cc41c43000c0886b0","experience","5","extreme",30,7.9218009478673,0.966666666666666
"experience.56c79f6cc41c43000c0886b0","experience","5","middle",40,2.60864928909953,-0.475
"experience.56c79f6cc41c43000c0886b0","experience","7","extreme",37,8.27808377097477,2.59459459459459
"experience.56c79f6cc41c43000c0886b0","experience","7","middle",33,3.25463162429987,1.75757575757576
"experience.5711c09d28742b0011c585be","experience","3","extreme",25,8.48895238095238,1.96
"experience.5711c09d28742b0011c585be","experience","3","middle",46,2.98281573498965,-0.0869565217391303
"experience.5711c09d28742b0011c585be","experience","5","extreme",40,7.8197619047619,2.45
"experience.5711c09d28742b0011c585be","experience","5","middle",30,2.95174603174603,0.933333333333333
"experience.5711c09d28742b0011c585be","experience","7","extreme",37,8.2045045045045,3.51351351351351
"experience.5711c09d28742b0011c585be","experience","7","middle",32,2.4860119047619,0.875
"experience.5a5aabd3acc75b00017a5300","experience","3","extreme",31,8.04454685099846,3.09677419354839
"experience.5a5aabd3acc75b00017a5300","experience","3","middle",40,2.79738095238095,1.35
"experience.5a5aabd3acc75b00017a5300","experience","5","extreme",34,8.29719887955182,3.05882352941176
"experience.5a5aabd3acc75b00017a5300","experience","5","middle",34,2.8436974789916,2.08823529411765
"experience.5a5aabd3acc75b00017a5300","experience","7","extreme",40,8.01642857142857,4.425
"experience.5a5aabd3acc75b00017a5300","experience","7","middle",31,2.78648233486943,2.87096774193548
"experience.5a792c898fe2dc0001058c3b","experience","3","extreme",35,8.3314827352742,-3.45714285714286
"experience.5a792c898fe2dc0001058c3b","experience","3","middle",36,2.76171669299631,-3.44444444444445
"experience.5a792c898fe2dc0001058c3b","experience","5","extreme",37,7.9579864224414,-0.783783783783784
"experience.5a792c898fe2dc0001058c3b","experience","5","middle",35,2.77522004062288,-1.34285714285714
"experience.5a792c898fe2dc0001058c3b","experience","7","extreme",34,8.05882352941176,-1.17647058823529
"experience.5a792c898fe2dc0001058c3b","experience","7","middle",34,2.87775299693337,0.176470588235294
"experience.5b0d1b8e444cef0001ca66ac","experience","3","extreme",40,8.08080568720379,-0.6
"experience.5b0d1b8e444cef0001ca66ac","experience","3","middle",30,2.45387045813586,0.4
"experience.5b0d1b8e444cef0001ca66ac","experience","5","extreme",32,8.25725710900474,-0.25
"experience.5b0d1b8e444cef0001ca66ac","experience","5","middle",38,2.87453230231978,-0.157894736842105
"experience.5b0d1b8e444cef0001ca66ac","experience","7","extreme",31,7.98517046323192,0.612903225806451
"experience.5b0d1b8e444cef0001ca66ac","experience","7","middle",40,3.01718009478673,1.525
"experience.5bb58e338f3bd70001e5df57","experience","3","extreme",35,8.3976980365606,-1.22857142857143
"experience.5bb58e338f3bd70001e5df57","experience","3","middle",35,2.81096817874069,-1.57142857142857
"experience.5bb58e338f3bd70001e5df57","experience","5","extreme",36,8.19641916798315,0.333333333333333
"experience.5bb58e338f3bd70001e5df57","experience","5","middle",35,2.43750846310088,0.371428571428571
"experience.5bb58e338f3bd70001e5df57","experience","7","extreme",32,7.75725710900474,3.4375
"experience.5bb58e338f3bd70001e5df57","experience","7","middle",38,3.03242703916189,-0.236842105263158
"experience.5c223d4a4a7e1f000137e5b9","experience","3","extreme",36,7.71960167714885,-4.27777777777778
"experience.5c223d4a4a7e1f000137e5b9","experience","3","middle",36,2.96986373165618,-1.97222222222222
"experience.5c223d4a4a7e1f000137e5b9","experience","5","extreme",42,8.04537286612758,-0.285714285714286
"experience.5c223d4a4a7e1f000137e5b9","experience","5","middle",27,2.9327393431167,-2
"experience.5c223d4a4a7e1f000137e5b9","experience","7","extreme",25,8.79641509433962,-0.8
"experience.5c223d4a4a7e1f000137e5b9","experience","7","middle",46,2.51968826907301,0.695652173913044
"experience.5d0c46b3dff7d70019e6dda7","experience","3","extreme",32,8.34375,-0.5625
"experience.5d0c46b3dff7d70019e6dda7","experience","3","middle",40,2.775,-0.275
"experience.5d0c46b3dff7d70019e6dda7","experience","5","extreme",36,8.06656184486373,0.527777777777777
"experience.5d0c46b3dff7d70019e6dda7","experience","5","middle",34,2.24472807991121,0
"experience.5d0c46b3dff7d70019e6dda7","experience","7","extreme",37,8.0275369709332,0.783783783783785
"experience.5d0c46b3dff7d70019e6dda7","experience","7","middle",33,3.24070897655803,0.818181818181818
"experience.5d4611bb3c5a360001b1bb59","experience","3","extreme",34,8.29618889809445,-0.205882352941176
"experience.5d4611bb3c5a360001b1bb59","experience","3","middle",37,3.09897221164827,0.243243243243243
"experience.5d4611bb3c5a360001b1bb59","experience","5","extreme",39,7.7421451787649,0.435897435897436
"experience.5d4611bb3c5a360001b1bb59","experience","5","middle",33,2.64447289799402,0.96969696969697
"experience.5d4611bb3c5a360001b1bb59","experience","7","extreme",30,8.36666666666667,2.13333333333333
"experience.5d4611bb3c5a360001b1bb59","experience","7","middle",40,2.63485915492958,-0.675
"experience.5e991aaac7bc1615ea5b3eb8","experience","3","extreme",35,7.99453178400547,1.6
"experience.5e991aaac7bc1615ea5b3eb8","experience","3","middle",34,2.4766394596116,-0.147058823529412
"experience.5e991aaac7bc1615ea5b3eb8","experience","5","extreme",35,8.16596035543404,1.25714285714286
"experience.5e991aaac7bc1615ea5b3eb8","experience","5","middle",34,2.76470588235294,-0.264705882352941
"experience.5e991aaac7bc1615ea5b3eb8","experience","7","extreme",35,8.12563226247437,5.02857142857143
"experience.5e991aaac7bc1615ea5b3eb8","experience","7","middle",36,3.21079213184476,3.86111111111111
"experience.5ebb96b6cd673a0008ace9ce","experience","3","extreme",27,7.70595361716857,0.148148148148148
"experience.5ebb96b6cd673a0008ace9ce","experience","3","middle",45,2.20259605399792,0.511111111111111
"experience.5ebb96b6cd673a0008ace9ce","experience","5","extreme",36,8.24350986500519,2.33333333333333
"experience.5ebb96b6cd673a0008ace9ce","experience","5","middle",34,3.03628367234744,1.70588235294118
"experience.5ebb96b6cd673a0008ace9ce","experience","7","extreme",43,8.26266029124104,3.06976744186047
"experience.5ebb96b6cd673a0008ace9ce","experience","7","middle",29,3.36915887850467,1.6551724137931
"experience.5f16f559325a640008bb9a07","experience","3","extreme",33,8.067162004662,0.181818181818183
"experience.5f16f559325a640008bb9a07","experience","3","middle",35,3.00645604395604,-1.4
"experience.5f16f559325a640008bb9a07","experience","5","extreme",38,8.14903846153846,-0.605263157894737
"experience.5f16f559325a640008bb9a07","experience","5","middle",33,2.78132284382284,-1.57575757575758
"experience.5f16f559325a640008bb9a07","experience","7","extreme",30,8.00737179487179,0.866666666666666
"experience.5f16f559325a640008bb9a07","experience","7","middle",39,2.78907790927022,0.846153846153846
"experience.5fb809a247aaee22c2a204fc","experience","3","extreme",39,8.28888888888889,-0.128205128205128
"experience.5fb809a247aaee22c2a204fc","experience","3","middle",31,2.95698924731183,0.96774193548387
"experience.5fb809a247aaee22c2a204fc","experience","5","extreme",28,8.2452380952381,-0.428571428571428
"experience.5fb809a247aaee22c2a204fc","experience","5","middle",41,2.78861788617886,-0.560975609756098
"experience.5fb809a247aaee22c2a204fc","experience","7","extreme",35,7.78666666666667,0.2
"experience.5fb809a247aaee22c2a204fc","experience","7","middle",36,2.53703703703704,0.0833333333333324
"experience.608f39d2c76e436967135846","experience","3","extreme",38,8.19867797455725,0.868421052631579
"experience.608f39d2c76e436967135846","experience","3","middle",33,2.6477093206951,-0.151515151515151
"experience.608f39d2c76e436967135846","experience","5","extreme",33,7.92043659342237,1.48484848484849
"experience.608f39d2c76e436967135846","experience","5","middle",36,2.79028436018957,0.916666666666667
"experience.608f39d2c76e436967135846","experience","7","extreme",34,8.2117368274324,2.58823529411765
"experience.608f39d2c76e436967135846","experience","7","middle",37,3.06558216984757,-0.513513513513513
"experience.610c83598db46d4d46de2c61","experience","3","extreme",37,8.566658004158,-1.83783783783784
"experience.610c83598db46d4d46de2c61","experience","3","middle",33,2.44478438228438,-2.03030303030303
"experience.610c83598db46d4d46de2c61","experience","5","extreme",35,7.58695054945055,1.6
"experience.610c83598db46d4d46de2c61","experience","5","middle",35,3.22760989010989,-0.771428571428571
"experience.610c83598db46d4d46de2c61","experience","7","extreme",31,8.2799317617866,1.80645161290323
"experience.610c83598db46d4d46de2c61","experience","7","middle",37,2.57991164241164,-1.02702702702703
"experience.6120602a67554358bbd53c9d","experience","3","extreme",41,7.9516797054763,-1.29268292682927
"experience.6120602a67554358bbd53c9d","experience","3","middle",30,2.87735849056604,-1.7
"experience.6120602a67554358bbd53c9d","experience","5","extreme",27,8.27323549965059,1.07407407407407
"experience.6120602a67554358bbd53c9d","experience","5","middle",42,2.57906558849955,0.30952380952381
"experience.6120602a67554358bbd53c9d","experience","7","extreme",36,8.24109014675052,2.19444444444444
"experience.6120602a67554358bbd53c9d","experience","7","middle",36,2.90670859538784,1.47222222222222
"experience.6172cf92f2ea6613f717abb6","experience","3","extreme",29,8.4378591954023,0.586206896551724
"experience.6172cf92f2ea6613f717abb6","experience","3","middle",35,3.16160714285714,-0.0285714285714287
"experience.6172cf92f2ea6613f717abb6","experience","5","extreme",33,7.90751262626263,1
"experience.6172cf92f2ea6613f717abb6","experience","5","middle",30,1.84930555555556,0.0999999999999998
"experience.6172cf92f2ea6613f717abb6","experience","7","extreme",35,7.95029761904762,2.02857142857143
"experience.6172cf92f2ea6613f717abb6","experience","7","middle",30,3.31736111111111,1.06666666666667
"experience.62e174454a461d00781acfe1","experience","3","extreme",37,8.25038981288981,-1.54054054054054
"experience.62e174454a461d00781acfe1","experience","3","middle",33,2.98994755244755,-0.575757575757576
"experience.62e174454a461d00781acfe1","experience","5","extreme",32,8.15835336538461,-0.40625
"experience.62e174454a461d00781acfe1","experience","5","middle",36,2.42040598290598,0.0555555555555556
"experience.62e174454a461d00781acfe1","experience","7","extreme",33,7.82619463869464,0.424242424242424
"experience.62e174454a461d00781acfe1","experience","7","middle",37,2.90995322245322,0.567567567567567
"experience.6329e23d509947bfd4c50ab3","experience","3","extreme",36,8.23077935755661,-4.38888888888889
"experience.6329e23d509947bfd4c50ab3","experience","3","middle",33,2.59945425822203,-3.18181818181818
"experience.6329e23d509947bfd4c50ab3","experience","5","extreme",37,8.10708338670424,-0.972972972972973
"experience.6329e23d509947bfd4c50ab3","experience","5","middle",35,3.06702775897089,-1.25714285714286
"experience.6329e23d509947bfd4c50ab3","experience","7","extreme",32,7.96875,0.3125
"experience.6329e23d509947bfd4c50ab3","experience","7","middle",38,2.66126216013969,0.263157894736842
"experience.63d92dacc885e6167a4a486c","experience","3","extreme",30,7.82222222222222,1.6
"experience.63d92dacc885e6167a4a486c","experience","3","middle",40,2.56666666666667,-0.2
"experience.63d92dacc885e6167a4a486c","experience","5","extreme",36,8.38888888888889,1.97222222222222
"experience.63d92dacc885e6167a4a486c","experience","5","middle",36,2.88888888888889,0.166666666666667
"experience.63d92dacc885e6167a4a486c","experience","7","extreme",36,8.12037037037037,3.33333333333333
"experience.63d92dacc885e6167a4a486c","experience","7","middle",32,2.86458333333333,2.15625
"experience.64badb09518eb5b219132eea","experience","3","extreme",40,8.13175355450237,-4.5
"experience.64badb09518eb5b219132eea","experience","3","middle",30,2.3563981042654,-1.9
"experience.64badb09518eb5b219132eea","experience","5","extreme",34,7.88123780317814,-3.14705882352941
"experience.64badb09518eb5b219132eea","experience","5","middle",36,2.95405476566614,0.5
"experience.64badb09518eb5b219132eea","experience","7","extreme",31,8.35545023696682,0.935483870967741
"experience.64badb09518eb5b219132eea","experience","7","middle",40,2.91729857819905,1.2
"experience.65181c2f753b188afdddd2c4","experience","3","extreme",38,8.08618109254178,-0.736842105263158
"experience.65181c2f753b188afdddd2c4","experience","3","middle",33,2.75240557231079,-0.575757575757576
"experience.65181c2f753b188afdddd2c4","experience","5","extreme",35,8.08178740690589,1.14285714285714
"experience.65181c2f753b188afdddd2c4","experience","5","middle",36,2.69352290679305,0.0277777777777772
"experience.65181c2f753b188afdddd2c4","experience","7","extreme",31,8.23910717015747,1.29032258064516
"experience.65181c2f753b188afdddd2c4","experience","7","middle",38,2.97455724619606,0.18421052631579
"experience.655f8b959477c803eb906622","experience","3","extreme",34,8.18007769145394,-1.79411764705882
"experience.655f8b959477c803eb906622","experience","3","middle",36,3.10298742138365,-1.16666666666667
"experience.655f8b959477c803eb906622","experience","5","extreme",35,8.60175202156334,-0.314285714285715
"experience.655f8b959477c803eb906622","experience","5","middle",36,2.30214884696017,0.25
"experience.655f8b959477c803eb906622","experience","7","extreme",34,7.57103218645949,-0.0882352941176471
"experience.655f8b959477c803eb906622","experience","7","middle",37,2.93306986231515,0.405405405405406
"experience.655fd05c12d38751dfa91559","experience","3","extreme",35,7.83809523809524,0.457142857142857
"experience.655fd05c12d38751dfa91559","experience","3","middle",37,2.81981981981982,0.783783783783784
"experience.655fd05c12d38751dfa91559","experience","5","extreme",36,7.92592592592593,0.972222222222222
"experience.655fd05c12d38751dfa91559","experience","5","middle",32,3.09375,0.96875
"experience.655fd05c12d38751dfa91559","experience","7","extreme",32,8.61458333333333,2.4375
"experience.655fd05c12d38751dfa91559","experience","7","middle",38,2.57894736842105,0.578947368421052
"experience.6599b15ac5bd63ec64f8b1f5","experience","3","extreme",35,8.39431279620853,-0.142857142857143
"experience.6599b15ac5bd63ec64f8b1f5","experience","3","middle",35,3.09939065673663,-0.171428571428571
"experience.6599b15ac5bd63ec64f8b1f5","experience","5","extreme",35,8.2342586323629,0.314285714285715
"experience.6599b15ac5bd63ec64f8b1f5","experience","5","middle",35,2.64685172647258,-1.88571428571429
"experience.6599b15ac5bd63ec64f8b1f5","experience","7","extreme",34,7.68594926122108,-0.411764705882353
"experience.6599b15ac5bd63ec64f8b1f5","experience","7","middle",37,2.66594082233893,-1.2972972972973
"experience.65cce024500351e8c8f7ff26","experience","3","extreme",39,8.40953412784399,-0.230769230769231
"experience.65cce024500351e8c8f7ff26","experience","3","middle",33,3.18437900128041,0.0909090909090911
"experience.65cce024500351e8c8f7ff26","experience","5","extreme",32,8.19674295774648,1.1875
"experience.65cce024500351e8c8f7ff26","experience","5","middle",38,2.49073387694589,0.0789473684210526
"experience.65cce024500351e8c8f7ff26","experience","7","extreme",35,7.72193158953722,1.74285714285714
"experience.65cce024500351e8c8f7ff26","experience","7","middle",36,2.82511737089202,1.63888888888889
"experience.6639151df5e0ac5d59c17055","experience","3","extreme",32,8.11117788461539,-1.8125
"experience.6639151df5e0ac5d59c17055","experience","3","middle",36,3.11725427350427,-0.444444444444444
"experience.6639151df5e0ac5d59c17055","experience","5","extreme",33,8.07910839160839,-0.727272727272728
"experience.6639151df5e0ac5d59c17055","experience","5","middle",38,3.01745951417004,-0.342105263157895
"experience.6639151df5e0ac5d59c17055","experience","7","extreme",36,8.19764957264957,1.5
"experience.6639151df5e0ac5d59c17055","experience","7","middle",33,2.10941142191142,-1.60606060606061
"experience.6650ecda2657647b60a302eb","experience","3","extreme",34,7.9572963800905,1.29411764705882
"experience.6650ecda2657647b60a302eb","experience","3","middle",36,2.72168803418803,0.722222222222223
"experience.6650ecda2657647b60a302eb","experience","5","extreme",36,8.52884615384615,1.61111111111111
"experience.6650ecda2657647b60a302eb","experience","5","middle",32,2.68810096153846,0.40625
"experience.6650ecda2657647b60a302eb","experience","7","extreme",33,7.88592657342657,3.51515151515151
"experience.6650ecda2657647b60a302eb","experience","7","middle",37,2.82991164241164,1.81081081081081
"experience.66573c811d17794993965781","experience","3","extreme",33,8.10168031021112,-1.3030303030303
"experience.66573c811d17794993965781","experience","3","middle",36,2.62348604528699,0.194444444444444
"experience.66573c811d17794993965781","experience","5","extreme",38,8.18770266899476,-1.97368421052632
"experience.66573c811d17794993965781","experience","5","middle",33,2.65589544736464,-1.72727272727273
"experience.66573c811d17794993965781","experience","7","extreme",33,8.17506821772225,-1.54545454545455
"experience.66573c811d17794993965781","experience","7","middle",38,3.13157894736842,0.710526315789474
"experience.66613916abcfcbe01b57b32a","experience","3","extreme",37,8.20965250965251,0.216216216216216
"experience.66613916abcfcbe01b57b32a","experience","3","middle",32,3,-0.25
"experience.66613916abcfcbe01b57b32a","experience","5","extreme",37,7.92599742599743,2.02702702702703
"experience.66613916abcfcbe01b57b32a","experience","5","middle",34,2.86694677871148,-1.58823529411765
"experience.66613916abcfcbe01b57b32a","experience","7","extreme",29,8.30229885057471,2.68965517241379
"experience.66613916abcfcbe01b57b32a","experience","7","middle",41,2.65238095238095,0.341463414634146
"experience.66789a1e138a59bb4ad16fa5","experience","3","extreme",28,8.40986394557823,1.53571428571429
"experience.66789a1e138a59bb4ad16fa5","experience","3","middle",41,2.94076655052265,0.414634146341463
"experience.66789a1e138a59bb4ad16fa5","experience","5","extreme",40,7.7702380952381,1.2
"experience.66789a1e138a59bb4ad16fa5","experience","5","middle",31,2.53763440860215,-0.225806451612903
"experience.66789a1e138a59bb4ad16fa5","experience","7","extreme",35,8.34013605442177,1.82857142857143
"experience.66789a1e138a59bb4ad16fa5","experience","7","middle",35,2.83809523809524,2.05714285714286
"experience.66d8e14e71c04a7d23ff43c9","experience","3","extreme",32,8.38292910447761,-0.4375
"experience.66d8e14e71c04a7d23ff43c9","experience","3","middle",33,2.9194934418815,-0.333333333333333
"experience.66d8e14e71c04a7d23ff43c9","experience","5","extreme",28,7.91737739872068,-0.964285714285714
"experience.66d8e14e71c04a7d23ff43c9","experience","5","middle",38,2.71209740769835,-1.28947368421053
"experience.66d8e14e71c04a7d23ff43c9","experience","7","extreme",36,8.11111111111111,-2.61111111111111
"experience.66d8e14e71c04a7d23ff43c9","experience","7","middle",34,2.70763827919227,-0.352941176470588
"experience.66fcd1c4584eed5dbd49859c","experience","3","extreme",33,7.90030742204655,2.6969696969697
"experience.66fcd1c4584eed5dbd49859c","experience","3","middle",35,2.50904071773637,0.714285714285714
"experience.66fcd1c4584eed5dbd49859c","experience","5","extreme",34,7.98451264563796,3.17647058823529
"experience.66fcd1c4584eed5dbd49859c","experience","5","middle",34,2.89627735152032,2.47058823529412
"experience.66fcd1c4584eed5dbd49859c","experience","7","extreme",33,8.45849802371541,4.48484848484848
"experience.66fcd1c4584eed5dbd49859c","experience","7","middle",38,2.90999237223494,1.1578947368421
"experience.6716283de5fe806da4523e16","experience","3","extreme",34,8.39001951491497,-1.38235294117647
"experience.6716283de5fe806da4523e16","experience","3","middle",35,2.84035206499661,-2.54285714285714
"experience.6716283de5fe806da4523e16","experience","5","extreme",33,7.85839437024271,2.33333333333333
"experience.6716283de5fe806da4523e16","experience","5","middle",39,2.93364928909953,-1.38461538461538
"experience.6716283de5fe806da4523e16","experience","7","extreme",35,8.30995260663507,0.828571428571428
"experience.6716283de5fe806da4523e16","experience","7","middle",35,2.6031144211239,0.4
"experience.67352889b3b5e7bc6bb4981b","experience","3","extreme",46,8.18979933110368,1.17391304347826
"experience.67352889b3b5e7bc6bb4981b","experience","3","middle",23,2.38545150501672,3.47826086956522
"experience.67352889b3b5e7bc6bb4981b","experience","5","extreme",19,6.65688259109312,3.31578947368421
"experience.67352889b3b5e7bc6bb4981b","experience","5","middle",51,1.98755656108597,-0.392156862745099
"experience.67352889b3b5e7bc6bb4981b","experience","7","extreme",36,8.73290598290598,3.47222222222222
"experience.67352889b3b5e7bc6bb4981b","experience","7","middle",33,4.27331002331002,0.484848484848485
"experience.675758f40df8b09c8aa98ad0","experience","3","extreme",35,8.47273982056591,-0.285714285714286
"experience.675758f40df8b09c8aa98ad0","experience","3","middle",34,2.93421426541631,0.205882352941177
"experience.675758f40df8b09c8aa98ad0","experience","5","extreme",32,7.82729468599034,1
"experience.675758f40df8b09c8aa98ad0","experience","5","middle",38,2.54258835494533,-0.842105263157895
"experience.675758f40df8b09c8aa98ad0","experience","7","extreme",38,8.05263157894737,1.86842105263158
"experience.675758f40df8b09c8aa98ad0","experience","7","middle",30,2.98421900161031,0.5
"experience.67df65cf111af9caf43e00a5","experience","3","extreme",33,8.20336062042223,-2.87878787878788
"experience.67df65cf111af9caf43e00a5","experience","3","middle",36,2.64033701948394,-3.86111111111111
"experience.67df65cf111af9caf43e00a5","experience","5","extreme",37,8.12591264250032,-1.45945945945946
"experience.67df65cf111af9caf43e00a5","experience","5","middle",34,2.95664901031503,-0.411764705882353
"experience.67df65cf111af9caf43e00a5","experience","7","extreme",32,8.01318127962085,0.03125
"experience.67df65cf111af9caf43e00a5","experience","7","middle",39,2.76449143273788,0.0512820512820515
"experience.68dc82cf2d34a90250ee5972","experience","3","extreme",34,8.50844496214327,-1.20588235294118
"experience.68dc82cf2d34a90250ee5972","experience","3","middle",34,3.00698893418754,-2.20588235294118
"experience.68dc82cf2d34a90250ee5972","experience","5","extreme",39,8.37331810104087,-0.461538461538462
"experience.68dc82cf2d34a90250ee5972","experience","5","middle",27,2.68738540520719,0.259259259259259
"experience.68dc82cf2d34a90250ee5972","experience","7","extreme",26,7.54303122619954,-1.34615384615385
"experience.68dc82cf2d34a90250ee5972","experience","7","middle",42,2.71994342291372,-1.61904761904762
"experience.697ed59824964096e537d7d3","experience","3","extreme",30,7.78947368421053,-0.5
"experience.697ed59824964096e537d7d3","experience","3","middle",41,2.61360718870347,-0.292682926829268
"experience.697ed59824964096e537d7d3","experience","5","extreme",37,8.42247510668563,2.48648648648649
"experience.697ed59824964096e537d7d3","experience","5","middle",34,3.13312693498452,-1.35294117647059
"experience.697ed59824964096e537d7d3","experience","7","extreme",33,8.06379585326954,1.06060606060606
"experience.697ed59824964096e537d7d3","experience","7","middle",34,2.67647058823529,0.5
"experience.698ce63b43f959c040a1a38c","experience","3","extreme",39,8.06674027726659,0.512820512820513
"experience.698ce63b43f959c040a1a38c","experience","3","middle",32,2.80412679425837,-1
"experience.698ce63b43f959c040a1a38c","experience","5","extreme",30,8.01786283891547,0.133333333333333
"experience.698ce63b43f959c040a1a38c","experience","5","middle",39,2.78628389154705,1.12820512820513
"experience.698ce63b43f959c040a1a38c","experience","7","extreme",33,8.06263592866464,4
"experience.698ce63b43f959c040a1a38c","experience","7","middle",36,2.64261031366295,0.777777777777777
"experience.698e495c1fc8060e7080c7b9","experience","3","extreme",33,7.62582345191041,-2.12121212121212
"experience.698e495c1fc8060e7080c7b9","experience","3","middle",36,2.90579710144928,-4.02777777777778
"experience.698e495c1fc8060e7080c7b9","experience","5","extreme",38,8.09839816933638,-3.5
"experience.698e495c1fc8060e7080c7b9","experience","5","middle",31,2.5750350631136,-2.19354838709677
"experience.698e495c1fc8060e7080c7b9","experience","7","extreme",30,8.57971014492754,-0.566666666666667
"experience.698e495c1fc8060e7080c7b9","experience","7","middle",39,2.74916387959866,-1.58974358974359
"experience.699085db00ce46f1d7f46540","experience","3","extreme",39,7.87107258938245,-1.87179487179487
"experience.699085db00ce46f1d7f46540","experience","3","middle",33,2.81903542466923,-1.12121212121212
"experience.699085db00ce46f1d7f46540","experience","5","extreme",34,8.24233637116819,-1.23529411764706
"experience.699085db00ce46f1d7f46540","experience","5","middle",36,2.70266040688576,-0.25
"experience.699085db00ce46f1d7f46540","experience","7","extreme",31,8.17174011812812,-1.64516129032258
"experience.699085db00ce46f1d7f46540","experience","7","middle",40,2.82781690140845,0.0250000000000002
"experience.6995ebe917abe5d36a3b17e0","experience","3","extreme",36,8.1457345971564,-2.61111111111111
"experience.6995ebe917abe5d36a3b17e0","experience","3","middle",35,3.05362220717671,-0.142857142857143
"experience.6995ebe917abe5d36a3b17e0","experience","5","extreme",35,7.76980365605958,-1.11428571428571
"experience.6995ebe917abe5d36a3b17e0","experience","5","middle",36,2.44444444444444,0.0277777777777775
"experience.6995ebe917abe5d36a3b17e0","experience","7","extreme",35,8.43019634394042,-2.42857142857143
"experience.6995ebe917abe5d36a3b17e0","experience","7","middle",34,2.81725676052411,-2.64705882352941
"experience.6997463b53dc974a895c3f7d","experience","3","extreme",43,8.31794019933555,0
"experience.6997463b53dc974a895c3f7d","experience","3","middle",26,2.24615384615385,1.96153846153846
"experience.6997463b53dc974a895c3f7d","experience","5","extreme",28,7.65612244897959,3.46428571428571
"experience.6997463b53dc974a895c3f7d","experience","5","middle",41,2.78919860627178,1.63414634146342
"experience.6997463b53dc974a895c3f7d","experience","7","extreme",34,8.2235294117647,2.02941176470588
"experience.6997463b53dc974a895c3f7d","experience","7","middle",38,3.31729323308271,1.13157894736842
"experience.69ab40ce103bf88603a63252","experience","3","extreme",42,7.80434782608696,-6.97619047619048
"experience.69ab40ce103bf88603a63252","experience","3","middle",26,3.44147157190635,-5.69230769230769
"experience.69ab40ce103bf88603a63252","experience","5","extreme",24,8.26992753623188,-4.91666666666667
"experience.69ab40ce103bf88603a63252","experience","5","middle",46,2.26086956521739,-2.34782608695652
"experience.69ab40ce103bf88603a63252","experience","7","extreme",33,8.44532279314888,-4
"experience.69ab40ce103bf88603a63252","experience","7","middle",36,3,-0.138888888888889
"experience.69adbd35d535ed1bd0cdce42","experience","3","extreme",29,8.54597701149425,2.96551724137931
"experience.69adbd35d535ed1bd0cdce42","experience","3","middle",40,2.73571428571429,-1.475
"experience.69adbd35d535ed1bd0cdce42","experience","5","extreme",33,7.52308802308802,3
"experience.69adbd35d535ed1bd0cdce42","experience","5","middle",38,3.1015037593985,-0.710526315789474
"experience.69adbd35d535ed1bd0cdce42","experience","7","extreme",41,8.23983739837398,0.268292682926829
"experience.69adbd35d535ed1bd0cdce42","experience","7","middle",29,2.44252873563218,-0.206896551724138
"experience.69b9a9800190f414ab589c05","experience","3","extreme",36,8.07416142557652,-3.33333333333333
"experience.69b9a9800190f414ab589c05","experience","3","middle",34,3.05854605993341,1
"experience.69b9a9800190f414ab589c05","experience","5","extreme",34,8.24500554938957,0.235294117647059
"experience.69b9a9800190f414ab589c05","experience","5","middle",37,2.68447220805711,0.0270270270270285
"experience.69b9a9800190f414ab589c05","experience","7","extreme",35,8.01010781671159,-1.22857142857143
"experience.69b9a9800190f414ab589c05","experience","7","middle",36,2.65749475890985,-0.138888888888889
"experience.69b9bede6c5d94595aa6f31f","experience","3","extreme",37,8.13016318204997,-3.13513513513514
"experience.69b9bede6c5d94595aa6f31f","experience","3","middle",34,2.99889012208657,-0.61764705882353
"experience.69b9bede6c5d94595aa6f31f","experience","5","extreme",33,7.96069182389937,-2.45454545454545
"experience.69b9bede6c5d94595aa6f31f","experience","5","middle",37,2.89584395716471,-1.40540540540541
"experience.69b9bede6c5d94595aa6f31f","experience","7","extreme",35,8.2677897574124,0.114285714285715
"experience.69b9bede6c5d94595aa6f31f","experience","7","middle",36,2.62657232704403,1
"experience.69bf4d1a17c6fd5e56da4309","experience","3","extreme",36,8.09914938862307,-0.0277777777777774
"experience.69bf4d1a17c6fd5e56da4309","experience","3","middle",34,2.8592738530819,0
"experience.69bf4d1a17c6fd5e56da4309","experience","5","extreme",35,8.08462064251538,0.171428571428572
"experience.69bf4d1a17c6fd5e56da4309","experience","5","middle",35,2.66835269993165,0.485714285714286
"experience.69bf4d1a17c6fd5e56da4309","experience","7","extreme",32,8.14952153110048,2.71875
"experience.69bf4d1a17c6fd5e56da4309","experience","7","middle",37,2.68252941937152,-0.0810810810810814
