"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp4","matched_tail_ratio","condition",1,97,0.0262470525099491,3.52810480085112,0.0246101667127971,0.0633401150221608
"exp4","matched_tail_ratio","variance_level",1.94108652678338,188.285393097988,0.00597073254701619,2.69503591625457,0.00843861146118913,0.0717974537151937
"exp4","matched_tail_ratio","condition:variance_level",1.94108652678338,188.285393097988,0.00597073254701619,6.7269826008687,0.0208007129053872,0.0016824709607178
