"participant_id","n_total","n_clean","retained","rho","excluded_reason","condition"
"55b5f6b6fdf99b713277dc94",216,208,0.962962962962963,0.699052019655642,NA,"average"
"58ed2be2a083320001a13783",216,205,0.949074074074074,0.866821884799356,NA,"average"
"5d27dc6b46dea800184f8bfa",216,210,0.972222222222222,0.52177939889611,NA,"average"
"5eb278ce4602871c6d7e335d",216,211,0.976851851851852,0.869879758706114,NA,"average"
"5f0a7dec44c42c19a6c9f6d9",216,213,0.986111111111111,0.823619144867846,NA,"average"
"5f3898caed1478189b8462a0",216,191,0.884259259259259,0.810848600066792,NA,"average"
"5f9fdfd04296cb0102563f84",216,210,0.972222222222222,0.683848996255708,NA,"average"
"606f9bca353fc36aba9ccb8b",216,208,0.962962962962963,0.701990266663536,NA,"average"
"61fa94015719bc09cb834e2e",216,213,0.986111111111111,0.910981497752001,NA,"average"
"620bdd10a922fc3f247f6b6b",216,209,0.967592592592593,0.83537669729369,NA,"average"
"63d40c3695dd423166c7c83d",216,191,0.884259259259259,0.796429904095778,NA,"average"
"63e55e08efd239a8c8b9d39e",216,208,0.962962962962963,0.718157002411587,NA,"average"
"63fa812428f289c772131458",216,209,0.967592592592593,0.614022336668242,NA,"average"
"65dfbf73ec3a047b5653add8",216,209,0.967592592592593,0.85039563619388,NA,"average"
"65ebbd5d9188410923b21986",216,214,0.990740740740741,0.788083809680265,NA,"average"
"66295cf0dbecaeeb1cddb852",216,212,0.981481481481482,0.839572229085483,NA,"average"
"66c0f464e0ff62798027b486",216,207,0.958333333333333,0.673274867051721,NA,"average"
"66e89b61d7709ff7f27a76be",216,212,0.981481481481482,0.891826711602268,NA,"average"
"66f0c81ea46a554aeb92cd04",216,195,0.902777777777778,0.66251112238485,NA,"average"
"6711ee336b91eb0fcf53841f",216,205,0.949074074074074,0.806222843977033,NA,"average"
"67265982eb0c3fc495c6e33a",216,207,0.958333333333333,0.823032829988713,NA,"average"
"672a8544e38b571bd7d4fb71",216,212,0.981481481481482,0.83795250981361,NA,"average"
"67382e41c232d1004b052fc4",216,211,0.976851851851852,0.830661710152778,NA,"average"
"673feeafa80a279f5cc63e33",216,199,0.921296296296296,0.844791175159705,NA,"average"
"696a97da7648c7e49fa8eb36",216,211,0.976851851851852,0.76196555343302,NA,"average"
"6980f50102e1cb37d5b3464a",216,212,0.981481481481482,0.805890342396845,NA,"average"
"69854f587004c7ca1ef67ab5",216,210,0.972222222222222,0.787288229348626,NA,"average"
"69864918d688ba39aab5c4a9",216,206,0.953703703703704,0.752333555561241,NA,"average"
"698a3d827015c99ab3f87957",216,209,0.967592592592593,0.685651730184942,NA,"average"
"699288bfa36a91c33ada5723",216,211,0.976851851851852,0.695701670399552,NA,"average"
"6998845b8b98b147215b19e5",216,213,0.986111111111111,0.870426394724336,NA,"average"
"699f3d1a77d51612aeaf5766",216,211,0.976851851851852,0.82874166937796,NA,"average"
"699fc622b54af00bf1380eba",216,211,0.976851851851852,0.86598422579492,NA,"average"
